url_path,views_total,views_unique
/CBICA/NiChart_DLMUSE,18,11
/CBICA/NiChart_DLMUSE/tree/main,13,5
/CBICA/NiChart_DLMUSE/blob/main/NiChart_DLMUSE/shared/dicts/MUSE_ROI_complete_list.csv,9,4
/CBICA/NiChart_DLMUSE/tree/main/NiChart_DLMUSE/shared/dicts,6,4
/CBICA/NiChart_DLMUSE/tree/main/NiChart_DLMUSE,5,4
/CBICA/NiChart_DLMUSE/tree/main/docs,4,4
/CBICA/NiChart_DLMUSE/blob/main/NiChart_DLMUSE/shared/dicts/MUSE_mapping_derived_rois.csv,4,2
/CBICA/NiChart_DLMUSE/compare/main...cind:NiChart_DLMUSE:cind-dev,4,1
/CBICA/NiChart_DLMUSE/blob/main/NiChart_DLMUSE/shared/dicts/MUSE_ROI_complete_list.json,3,1
/CBICA/NiChart_DLMUSE/branches,2,2
