time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-02 00:00:00+00:00,8,4,5,2
2026-03-03 00:00:00+00:00,11,7,20,3
2026-03-04 00:00:00+00:00,12,4,10,3
2026-03-05 00:00:00+00:00,7,3,0,0
2026-03-06 00:00:00+00:00,16,8,0,0
2026-03-07 00:00:00+00:00,2,2,0,0
2026-03-08 00:00:00+00:00,8,4,0,0
2026-03-09 00:00:00+00:00,10,5,24,3
2026-03-10 00:00:00+00:00,12,4,2,2
2026-03-11 00:00:00+00:00,9,5,7,3
2026-03-12 00:00:00+00:00,3,3,15,3
2026-03-13 00:00:00+00:00,8,4,8,1
2026-03-14 00:00:00+00:00,17,9,0,0
2026-03-15 00:00:00+00:00,3,3,0,0
